[rosmaster.master][INFO] 2017-01-25 12:58:29,828: +PUB [/camera/ir/image_raw/compressedDepth/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,837: +PARAM [/camera/ir/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,839: +PARAM [/camera/ir/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,842: +PARAM [/camera/ir/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,845: +PARAM [/camera/ir/image_raw/compressedDepth/depth_max] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,848: +PARAM [/camera/ir/image_raw/compressedDepth/depth_quantization] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,851: +PARAM [/camera/ir/image_raw/compressedDepth/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,940: +PUB [/camera/ir/image_raw/compressed] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,944: +SERVICE [/camera/ir/image_raw/compressed/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,947: +PUB [/camera/ir/image_raw/compressed/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,950: +PUB [/camera/ir/image_raw/compressed/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:29,960: +PARAM [/camera/ir/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,963: +PARAM [/camera/ir/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,965: +PARAM [/camera/ir/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,968: +PARAM [/camera/ir/image_raw/compressed/format] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,971: +PARAM [/camera/ir/image_raw/compressed/jpeg_quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:29,974: +PARAM [/camera/ir/image_raw/compressed/png_level] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,062: +PUB [/camera/ir/image_raw] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,151: +PUB [/camera/ir/image_raw/theora] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,154: +SERVICE [/camera/ir/image_raw/theora/set_parameters] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,156: +PUB [/camera/ir/image_raw/theora/parameter_descriptions] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,159: +PUB [/camera/ir/image_raw/theora/parameter_updates] /camera/nodelet_manager http://LYC-UP:42462/
[rosmaster.master][INFO] 2017-01-25 12:58:30,171: +PARAM [/camera/ir/image_raw/theora/optimize_for] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,173: +PARAM [/camera/ir/image_raw/theora/target_bitrate] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,176: +PARAM [/camera/ir/image_raw/theora/quality] by /camera/nodelet_manager
[rosmaster.master][INFO] 2017-01-25 12:58:30,179: +PARAM [/camera/ir/image_raw/theora/keyframe_frequency] by /camera/nodelet_manager
